0	SELECT COUNT(*) AS singer_count FROM singer_in_concert GROUP BY concert_id	SELECT count(*) FROM singer
0	SELECT department_description FROM departments WHERE SUBSTR(department_name, 0, 8) = 'Computer'	SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
1	SELECT department_description FROM departments WHERE department_name LIKE '%computer%'	SELECT department_description FROM Departments WHERE department_name LIKE '%computer%'
0	SELECT first_name, middle_name, last_name, student_id FROM students WHERE student_id IN ( SELECT student_id FROM student_enrolment GROUP BY student_id, semester_id HAVING COUNT(DISTINCT degree_program_id) = 2 )	SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2
0	SELECT s.student_id, s.first_name, s.middle_name, s.last_name FROM students s INNER JOIN student_enrolment se ON s.student_id = se.student_id GROUP BY s.student_id HAVING COUNT(DISTINCT se.degree_program_id) = 2	SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2
0	SELECT first_name, middle_name, last_name FROM students WHERE student_id IN (SELECT student_id FROM student_enrolment WHERE degree_program_id = (SELECT degree_program_id FROM degree_programs WHERE degree_summary_name = 'Bachelor'))	SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'
0	SELECT first_name, middle_name, last_name FROM students JOIN student_enrolment ON students.student_id = student_enrolment.student_id JOIN degree_programs ON student_enrolment.degree_program_id = degree_programs.degree_program_id WHERE student_enrolment.degree_program_id IN (SELECT degree_program_id FROM degree_programs WHERE degree_summary_name = 'Bachelors')	SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'
0	SELECT degree_summary_name, MAX(num_students_enrolled) FROM (SELECT d.degree_summary_name, COUNT(s.student_id) as num_students_enrolled FROM degree_programs d, student_enrolment s WHERE d.degree_program_id = s.degree_program_id GROUP BY d.degree_summary_name) AS subquery	SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1
0	SELECT degree_summary_name FROM degree_programs JOIN (SELECT degree_program_id, COUNT(*) AS student_count FROM student_enrolment GROUP BY degree_program_id ORDER BY student_count DESC LIMIT 1) AS max_students ON degree_programs.degree_program_id = max_students.degree_program_id	SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1
0	SELECT degree_program_id, degree_summary_name FROM degree_programs WHERE degree_program_id = (SELECT degree_program_id FROM (SELECT degree_program_id, COUNT(*) as enrol_count FROM student_enrolment GROUP BY degree_program_id LIMIT 1 OFFSET (SELECT COUNT(*)/2 FROM (SELECT degree_program_id, COUNT(*) as enrol_count FROM student_enrolment GROUP BY degree_program_id))))	SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1
0	SELECT degree_program_id, degree_summary_name FROM student_enrolment JOIN degree_programs ON student_enrolment.degree_program_id = degree_programs.degree_program_id GROUP BY degree_program_id HAVING COUNT(student_id) = (SELECT MAX(student_count) FROM (SELECT degree_program_id, COUNT(student_id) AS student_count FROM student_enrolment GROUP BY degree_program_id))	SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1
0	SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(*) AS number_of_enrollments FROM students s JOIN student_enrolment se ON s.student_id = se.student_id GROUP BY s.student_id ORDER BY number_of_enrollments DESC LIMIT 1	SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
0	SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(*) AS enrolment_count FROM students s JOIN ( SELECT student_id, COUNT(*) AS enrolment_count FROM student_enrolment GROUP BY student_id ) sub ON s.student_id = sub.student_id ORDER BY enrolment_count DESC LIMIT 1	SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
1	SELECT semester_name FROM semesters s WHERE NOT EXISTS (SELECT 1 FROM student_enrolment se WHERE se.semester_id = s.semester_id)	SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment )
1	SELECT s.semester_name FROM semesters s LEFT JOIN student_enrolment se ON s.semester_id = se.semester_id WHERE se.student_id IS NULL	SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment )
1	SELECT DISTINCT course_name FROM courses JOIN student_enrolment_courses ON courses.course_id = student_enrolment_courses.course_id	SELECT DISTINCT T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id
0	SELECT course_name FROM courses INNER JOIN student_enrolment_courses ON courses.course_id = student_enrolment_courses.course_id	SELECT DISTINCT T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id
0	SELECT course_name FROM student_enrolment_courses JOIN courses ON student_enrolment_courses.course_id = courses.course_id GROUP BY course_name HAVING COUNT(*) = ( SELECT MAX(enroll_count) FROM ( SELECT course_id, COUNT(*) AS enroll_count FROM student_enrolment_courses GROUP BY course_id ) )	SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1
0	SELECT course_name FROM courses WHERE course_id = (SELECT course_id FROM (SELECT course_id, COUNT(*) as enrol_count FROM student_enrolment_courses GROUP BY course_id ORDER BY enrol_count DESC LIMIT 1))	SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1
0	SELECT last_name FROM students JOIN addresses ON students.current_address_id = addresses.address_id WHERE state_province_county = 'North Carolina' AND student_id NOT IN (SELECT student_id FROM student_enrolment WHERE degree_program_id IS NOT NULL)	SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id
0	SELECT s.last_name FROM students s JOIN addresses a ON s.permanent_address_id = a.address_id LEFT JOIN student_enrolment se ON s.student_id = se.student_id WHERE a.state_province_county = 'North Carolina' AND se.student_id IS NULL	SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id
0	SELECT transcript_date, transcript_id FROM transcripts WHERE transcript_id IN (SELECT transcript_id FROM student_enrolment_courses GROUP BY transcript_id HAVING COUNT(course_id) >= 2)	SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2
0	SELECT transcript_id, transcript_date FROM transcripts WHERE transcript_id IN (SELECT transcript_id FROM student_enrolment_courses GROUP BY transcript_id HAVING COUNT(course_id) >= 2)	SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id HAVING count(*)  >=  2
1	SELECT s.cell_mobile_number FROM students s WHERE s.first_name = 'Timmothy' AND s.last_name = 'Ward'	SELECT cell_mobile_number FROM Students WHERE first_name  =  'Timmothy' AND last_name  =  'Ward'
0	SELECT s.cell_mobile_number FROM students s WHERE s.first_name || ' ' || s.last_name = 'Timmothy Ward'	select cell_mobile_number from students where first_name  =  'timmothy' and last_name  =  'ward'
0	SELECT s.first_name, s.middle_name, s.last_name FROM students s JOIN student_enrolment se ON s.student_id = se.student_id ORDER BY se.date_first_registered LIMIT 1	SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1
0	SELECT MIN(first_name), MIN(middle_name), MIN(last_name) FROM students	SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1
0	SELECT first_name, middle_name, last_name FROM students ORDER BY date_left FETCH FIRST ROW ONLY	SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1
0	SELECT first_name, middle_name, last_name FROM students WHERE student_id = (SELECT student_id FROM student_enrolment WHERE semester_id = (SELECT MIN(semester_id) FROM student_enrolment) LIMIT 1)	SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1
1	SELECT first_name FROM students WHERE permanent_address_id IN (SELECT address_id FROM addresses) AND current_address_id IN (SELECT address_id FROM addresses) AND permanent_address_id <> current_address_id	SELECT first_name FROM Students WHERE current_address_id != permanent_address_id
1	SELECT first_name FROM students WHERE EXISTS (SELECT * FROM addresses AS permanent WHERE students.permanent_address_id = permanent.address_id AND NOT EXISTS (SELECT * FROM addresses AS current WHERE students.current_address_id = current.address_id AND permanent.address_id = current.address_id ) )	SELECT first_name FROM Students WHERE current_address_id != permanent_address_id
0	SELECT a.address_id, a.line_1, a.line_2, a.line_3 FROM addresses a JOIN students s ON a.address_id = s.current_address_id GROUP BY a.address_id ORDER BY COUNT(s.student_id) DESC LIMIT 1	SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1
0	SELECT a.address_id, a.line_1, a.line_2 FROM addresses a INNER JOIN students s ON a.address_id = s.permanent_address_id GROUP BY a.address_id, a.line_1, a.line_2 ORDER BY COUNT(*) DESC LIMIT 1	SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1
0	SELECT AVG(julianday(transcript_date)) FROM transcripts	SELECT avg(transcript_date) FROM Transcripts
0	SELECT AVG(strftime('%s', transcript_date)) FROM transcripts	SELECT avg(transcript_date) FROM Transcripts
1	SELECT transcript_date, other_details FROM transcripts ORDER BY transcript_date ASC LIMIT 1	SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1
0	SELECT transcript_date AS earliest_release_date, other_details FROM transcripts WHERE transcript_date = (SELECT MIN(transcript_date) FROM transcripts)	SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1
1	SELECT COUNT(*) FROM transcripts	SELECT count(*) FROM Transcripts
0	SELECT EXISTS (SELECT 1 FROM transcripts)	SELECT count(*) FROM Transcripts
1	SELECT MAX(transcript_date) FROM transcripts	SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1
1	SELECT MAX(transcript_date) FROM transcripts	SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1
0	SELECT student_enrolment_courses.student_enrolment_id, COUNT(transcript_id) AS enrollment_count FROM student_enrolment_courses LEFT JOIN transcripts ON student_enrolment_courses.student_enrolment_id = transcripts.student_enrolment_id GROUP BY student_enrolment_courses.student_enrolment_id HAVING enrollment_count = (SELECT MAX(count) FROM (SELECT COUNT(transcript_id) AS count FROM student_enrolment_courses LEFT JOIN transcripts ON student_enrolment_courses.student_enrolment_id = transcripts.student_enrolment_id GROUP BY student_enrolment_courses.student_enrolment_id))	SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1
0	SELECT course_id, enrollment_id FROM student_enrolment_courses WHERE (course_id, student_enrolment_id) IN (SELECT course_id, student_enrolment_id FROM student_enrolment_courses GROUP BY course_id, student_enrolment_id HAVING COUNT(*) = (SELECT MAX(transcript_count) FROM (SELECT course_id, COUNT(*) as transcript_count FROM student_enrolment_courses GROUP BY course_id) as subquery))	SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1
1	SELECT transcript_id, transcript_date FROM transcripts WHERE transcript_id = (SELECT transcript_id FROM transcript_contents GROUP BY transcript_id ORDER BY COUNT(*) LIMIT 1)	SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1
1	SELECT T.transcript_id, T.transcript_date FROM transcripts T JOIN (SELECT transcript_id, COUNT(*) as num_contents FROM transcript_contents GROUP BY transcript_id ORDER BY num_contents ASC LIMIT 1) TC ON T.transcript_id = TC.transcript_id	SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1
0	SELECT se.semester_name FROM student_enrolment se INNER JOIN degree_programs dp ON se.degree_program_id = dp.degree_program_id WHERE dp.degree_summary_name = 'Master' AND se.semester_id IN (SELECT semester_id FROM student_enrolment WHERE degree_program_id = (SELECT degree_program_id FROM degree_programs WHERE degree_summary_name = 'Bachelor'))	SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor'
0	SELECT semester_id FROM student_enrolment WHERE degree_program_id = 'Masters' INTERSECT SELECT semester_id FROM student_enrolment WHERE degree_program_id = 'Bachelors'	SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor'
1	SELECT COUNT(DISTINCT a.address_id) FROM students s JOIN addresses a ON s.current_address_id = a.address_id	SELECT count(DISTINCT current_address_id) FROM Students
0	SELECT DISTINCT line_1, line_2, line_3 FROM addresses JOIN students ON addresses.address_id = students.current_address_id OR addresses.address_id = students.permanent_address_id	SELECT count(DISTINCT current_address_id) FROM Students
0	SELECT last_name, first_name, middle_name FROM students ORDER BY last_name DESC	SELECT other_student_details FROM Students ORDER BY other_student_details DESC
0	SELECT last_name, first_name, middle_name FROM students ORDER BY last_name DESC	SELECT other_student_details FROM Students ORDER BY other_student_details DESC
0	SELECT section_name FROM sections WHERE section_id = 'h' ORDER BY section_name	SELECT section_description FROM Sections WHERE section_name  =  'h'
0	SELECT section_description FROM sections WHERE section_name = 'h' AND rowid = (SELECT MIN(rowid) FROM sections WHERE section_name = 'h')	SELECT section_description FROM Sections WHERE section_name  =  'h'
0	SELECT first_name FROM students WHERE permanent_address_id = (SELECT address_id FROM addresses WHERE country = 'Haiti') AND cell_mobile_number = '09700166582'	select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582'
0	SELECT first_name FROM students WHERE permanent_address_id IN (SELECT address_id FROM addresses WHERE country = 'Haiti') AND cell_mobile_number = '09700166582'	select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582'
0	SELECT DISTINCT title FROM cartoon ORDER BY title	SELECT Title FROM Cartoon ORDER BY title
1	SELECT title FROM cartoon ORDER BY title COLLATE BINARY	SELECT Title FROM Cartoon ORDER BY title
1	SELECT title FROM cartoon WHERE directed_by = 'Ben Jones'	SELECT Title FROM Cartoon WHERE Directed_by = "Ben Jones";
0	SELECT DISTINCT(title) FROM cartoon WHERE directed_by = 'Ben Jones'	SELECT Title FROM Cartoon WHERE Directed_by = "Ben Jones";
1	SELECT COUNT(1) FROM cartoon WHERE written_by = 'Joseph Kuhr'	SELECT count(*) FROM Cartoon WHERE Written_by = "Joseph Kuhr";
1	SELECT (SELECT COUNT(*) FROM cartoon WHERE written_by = 'Joseph Kuhr') AS num_cartoons	SELECT count(*) FROM Cartoon WHERE Written_by = "Joseph Kuhr";
1	SELECT title, directed_by FROM cartoon ORDER BY original_air_date	SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date
1	SELECT title, directed_by FROM cartoon ORDER BY original_air_date	SELECT title ,  Directed_by FROM Cartoon ORDER BY Original_air_date
0	SELECT title FROM cartoon WHERE directed_by LIKE '%Ben Jones%' OR directed_by LIKE '%Brandon Vietti%'	SELECT Title FROM Cartoon WHERE Directed_by = "Ben Jones" OR Directed_by = "Brandon Vietti";
1	SELECT title FROM cartoon WHERE directed_by IN ('Ben Jones', 'Brandon Vietti')	SELECT Title FROM Cartoon WHERE Directed_by = "Ben Jones" OR Directed_by = "Brandon Vietti";
1	SELECT T.country, MAX(T.channel_count) AS num_channels FROM (SELECT country, COUNT(*) AS channel_count FROM tv_channel GROUP BY country) AS T	SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;
1	SELECT country, num_channels FROM (SELECT country, COUNT(*) as num_channels FROM tv_channel GROUP BY country ORDER BY num_channels DESC LIMIT 1)	SELECT Country ,  count(*) FROM TV_Channel GROUP BY Country ORDER BY count(*) DESC LIMIT 1;
1	SELECT COUNT(DISTINCT series_name) AS num_series, COUNT(DISTINCT content) AS num_content FROM tv_channel	SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;
0	SELECT COUNT(DISTINCT series_name) + (SELECT COUNT(DISTINCT content) FROM tv_channel) AS total_series_and_content FROM tv_channel	SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;
0	SELECT DISTINCT content FROM tv_channel WHERE series_name = 'Sky Radio' AND country = 'USA'	SELECT Content FROM TV_Channel WHERE series_name = "Sky Radio";
0	SELECT c.content FROM tv_channel c, tv_series s WHERE c.id = s.channel AND c.series_name = 'Sky Radio'	SELECT Content FROM TV_Channel WHERE series_name = "Sky Radio";
0	SELECT package_option FROM tv_channel WHERE series_name = 'Sky Radio' UNION ALL SELECT package_option FROM tv_channel WHERE series_name = 'Sky Radio'	SELECT Package_Option FROM TV_Channel WHERE series_name = "Sky Radio";
0	SELECT DISTINCT package_option FROM tv_channel, tv_series, cartoon WHERE tv_channel.id = tv_series.channel AND tv_channel.id = cartoon.channel AND (tv_series.series_name = 'Sky Radio' OR cartoon.series_name = 'Sky Radio')	SELECT Package_Option FROM TV_Channel WHERE series_name = "Sky Radio";
0	SELECT language, COUNT(*) FROM tv_channel WHERE language = 'English'	SELECT count(*) FROM TV_Channel WHERE LANGUAGE = "English";
1	SELECT COUNT(DISTINCT id) FROM tv_channel WHERE language = 'English'	SELECT count(*) FROM TV_Channel WHERE LANGUAGE = "English";
1	SELECT language, MIN(channel_count) AS num_channels FROM ( SELECT language, COUNT(*) AS channel_count FROM tv_channel GROUP BY language )	SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;
1	SELECT language, MIN(channel_count) as min_channels FROM (SELECT language, COUNT(id) as channel_count FROM tv_channel GROUP BY language)	SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE ORDER BY count(*) ASC LIMIT 1;
1	SELECT language, COUNT(language) AS num_channels FROM tv_channel GROUP BY language	SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE
1	SELECT language, COUNT(id) AS num_channels FROM tv_channel GROUP BY language	SELECT LANGUAGE ,  count(*) FROM TV_Channel GROUP BY LANGUAGE
0	SELECT series_name FROM tv_channel WHERE id IN (SELECT channel FROM cartoon WHERE title = 'The Rise of the Blue Beetle!')	SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = "The Rise of the Blue Beetle!";
0	SELECT series_name FROM tv_channel JOIN cartoon ON cartoon.channel = tv_channel.id JOIN tv_series ON tv_series.channel = tv_channel.id WHERE cartoon.title = 'The Rise of the Blue Beetle!' GROUP BY series_name	SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = "The Rise of the Blue Beetle!";
0	SELECT title FROM cartoon WHERE channel = (SELECT id FROM tv_channel WHERE series_name = 'Sky Radio') AND id IN (SELECT channel FROM tv_series WHERE channel = (SELECT id FROM tv_channel WHERE series_name = 'Sky Radio'))	SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = "Sky Radio";
1	SELECT title FROM cartoon c WHERE EXISTS (SELECT 1 FROM tv_channel tc WHERE c.channel = tc.id AND tc.series_name = 'Sky Radio')	SELECT T2.Title FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T1.series_name = "Sky Radio";
1	SELECT episode FROM tv_series ORDER BY rating	SELECT Episode FROM TV_series ORDER BY rating
1	SELECT episode FROM tv_series ORDER BY rating	SELECT Episode FROM TV_series ORDER BY rating
0	SELECT episode, rating FROM tv_series WHERE rating IN (SELECT DISTINCT rating FROM tv_series ORDER BY rating DESC LIMIT 3)	SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;
1	SELECT episode, rating FROM tv_series ORDER BY rating DESC LIMIT 3	SELECT Episode ,  Rating FROM TV_series ORDER BY Rating DESC LIMIT 3;
0	SELECT MIN(share) FROM tv_series	SELECT max(SHARE) , min(SHARE) FROM TV_series;
0	SELECT TOP 1 MAX(share) AS max_share FROM tv_series	SELECT max(SHARE) , min(SHARE) FROM TV_series;
0	SELECT air_date FROM tv_series WHERE episode = 'A Love of a Lifetime' INTERSECT SELECT air_date FROM tv_series WHERE episode = 'A Love of a Lifetime'	SELECT Air_Date FROM TV_series WHERE Episode = "A Love of a Lifetime";
0	SELECT DISTINCT air_date FROM tv_series WHERE episode = 'A Love of a Lifetime'	SELECT Air_Date FROM TV_series WHERE Episode = "A Love of a Lifetime";
1	SELECT weekly_rank FROM tv_series WHERE episode = 'A Love of a Lifetime'	SELECT Weekly_Rank FROM TV_series WHERE Episode = "A Love of a Lifetime";
1	SELECT weekly_rank FROM tv_series WHERE episode = 'A Love of a Lifetime'	SELECT Weekly_Rank FROM TV_series WHERE Episode = "A Love of a Lifetime";
0	SELECT series_name FROM tv_channel WHERE id IN (SELECT channel FROM tv_series WHERE episode = 'A Love of a Lifetime')	SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = "A Love of a Lifetime";
1	SELECT series_name FROM tv_channel INNER JOIN tv_series ON tv_series.channel = tv_channel.id WHERE episode = 'A Love of a Lifetime'	SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = "A Love of a Lifetime";
1	SELECT episode FROM tv_series, tv_channel WHERE tv_series.channel = tv_channel.id AND tv_channel.series_name = 'Sky Radio'	SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = "Sky Radio";
1	SELECT episode FROM tv_series INNER JOIN tv_channel ON tv_series.channel = tv_channel.id WHERE series_name = 'Sky Radio'	SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = "Sky Radio";
1	SELECT directed_by, COUNT(*) AS cartoon_count FROM cartoon GROUP BY directed_by	SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by
1	SELECT directed_by, COUNT(*) AS cartoon_count FROM cartoon GROUP BY directed_by	SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by
0	SELECT production_code, channel FROM cartoon WHERE air_date = (SELECT MAX(air_date) FROM cartoon)	select production_code ,  channel from cartoon order by original_air_date desc limit 1
0	SELECT production_code, channel FROM cartoon WHERE air_date = (SELECT MAX(air_date) FROM tv_series INNER JOIN cartoon ON cartoon.channel = tv_series.channel)	select production_code ,  channel from cartoon order by original_air_date desc limit 1
0	SELECT package_option, series_name FROM tv_channel WHERE hight_definition_tv = 'Yes'	SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  "yes"
0	SELECT package_option, series_name FROM tv_channel WHERE hight_definition_tv = 'Yes'	SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  "yes"
1	SELECT c.country FROM tv_channel c, cartoon ca WHERE c.id = ca.channel AND ca.written_by = 'Todd Casey'	SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey'
0	SELECT DISTINCT t.country FROM tv_channel t INNER JOIN cartoon c ON t.id = c.channel WHERE c.written_by = 'Todd Casey'	SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey'
0	SELECT DISTINCT t.country FROM tv_channel t WHERE NOT EXISTS ( SELECT 1 FROM cartoon c WHERE c.channel = t.id AND c.written_by = 'Todd Casey' )	SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey'
0	SELECT c.country FROM tv_channel c WHERE NOT EXISTS (SELECT 1 FROM cartoon WHERE written_by = 'Todd Casey' AND channel = c.id)	SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey'
